"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","text","createdAt"
"false","true","https://pbs.twimg.com/profile_banners/2361623269/1608127139","Tue Feb 25 20:32:38 +0000 2014","""We the people, are the boss, and we will get the kind of political leadership, be it good or bad, that we demand and deserve."" JFK",,,,,,"0","103546","7510","6795","true","2361623269","false","false","false","USA","37202","Constitution Sue",,"false","https://pbs.twimg.com/profile_images/877656482942246913/zP-D1Nof_normal.jpg","","342479","https://twitter.com/constitutionsue","user","https://x.com/constitutionsue","constitutionsue",,"A 9/11-style commission into Russia's election meddling gathers steam https://t.co/TfCJgh7snZ via @flipboard","Sat Feb 18 17:48:09 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/2355934348/1593017717","Fri Feb 21 05:56:09 +0000 2014","#Constitutional Conservative
#1A #2A #GOD # FAMILY #COUNTRY in that order.",,,,,,"0","67045","2741","3514","false","2355934348","false","false","false","Florida USA","338","YOLY-MAGA🇺🇸🇺🇸🇺🇸",,"false","https://pbs.twimg.com/profile_images/1520851353723101185/9RJmFef5_normal.jpg","","61630","https://twitter.com/yplanes28","user","https://x.com/yplanes28","yplanes28",,"NEW Wikileaks dump on election meddling, only THIS time&amp;#8230; https://t.co/mUQFBI8ui1 via @AllenWest","Sat Feb 18 17:43:06 +0000 2017"
"false","true",,"Fri Jan 20 17:15:45 +0000 2017","",,,,,,"0","1","3","125","false","822492824767762432","false","false","false","","0","Nicole Newman",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","184","https://twitter.com/NNewmanJ2150","user","https://x.com/NNewmanJ2150","NNewmanJ2150",,"Russia's election meddling was ""an assault to our basic democratic process"" Sen. Warner said in references to Comey's intelligence briefing https://t.co/Bz0qu2ZwHK","Sat Feb 18 17:43:01 +0000 2017"
"false","true",,"Tue Oct 16 15:23:17 +0000 2012","",,,,,,"0","9928","97","340","false","884651706","false","false","false","","2906","Tatyana Solovey",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","32122","https://twitter.com/tatka150","user","https://x.com/tatka150","tatka150",,"NEW Wikileaks dump on election meddling, only THIS time&amp;#8230; https://t.co/PrRT3iYRhS via @AllenWest","Sat Feb 18 17:21:45 +0000 2017"
"false","true",,"Tue Apr 05 16:30:37 +0000 2016","",,,,,,"0","147","5","26","false","717388985241378817","false","false","false","","694","Roger Collins",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1771","https://twitter.com/joycecollins720","user","https://x.com/joycecollins720","joycecollins720",,"@jaketapper  Is the recent wikileak of CIA meddling (understatement!) in France's 2012 election not newsworthy? https://t.co/R6Z4OSNfDf","Sat Feb 18 16:57:56 +0000 2017"
"false","true",,"Tue Apr 05 16:30:37 +0000 2016","",,,,,,"0","147","5","26","false","717388985241378817","false","false","false","","694","Roger Collins",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1771","https://twitter.com/joycecollins720","user","https://x.com/joycecollins720","joycecollins720",,"@andersoncooper Is the recent wikileak of CIA meddling (understatement!) in France's 2012 election not newsworthy? https://t.co/R6Z4OSNfDf","Sat Feb 18 16:56:55 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/2928078085/1487566611","Sat Dec 13 03:51:51 +0000 2014","Love the USA! Love and support the President of the USA. I believe in the constitution, God and Freedom.",,,,,,"0","2117","111","81","false","2928078085","false","false","false","USA","682","FixUSA1st4All",,"false","https://pbs.twimg.com/profile_images/833428256401539072/lmTCJMW0_normal.jpg","","5401","https://twitter.com/jojoceo1104","user","https://x.com/jojoceo1104","jojoceo1104",,"France warns Russia against meddling in presidential election BUT IT WAS NEVER RUSSIA IT WAS OBAMA https://t.co/jsLx5CDqtc","Sat Feb 18 16:50:08 +0000 2017"
"false","true",,"Tue Apr 05 16:30:37 +0000 2016","",,,,,,"0","147","5","26","false","717388985241378817","false","false","false","","694","Roger Collins",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1771","https://twitter.com/joycecollins720","user","https://x.com/joycecollins720","joycecollins720",,"@donlemon Why no coverage of wikileak of CIA meddling (understatement!) in France's 2012 election? Not newsworthy? https://t.co/R6Z4OSNfDf","Sat Feb 18 16:49:45 +0000 2017"
"false","true",,"Tue Apr 05 16:30:37 +0000 2016","",,,,,,"0","147","5","26","false","717388985241378817","false","false","false","","694","Roger Collins",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1771","https://twitter.com/joycecollins720","user","https://x.com/joycecollins720","joycecollins720",,"@BrookeBCNN Brook! Why ZERO coverage of wikileak of CIA meddling in France's 2012 election!? Not newsworthy? https://t.co/R6Z4OSNfDf","Sat Feb 18 16:48:23 +0000 2017"
"false","true",,"Fri Nov 22 03:32:41 +0000 2013","joenstas gallery is Toledo, Ohio's newest art gallery. Find an expression for yourself or another with a piece of new or vintage art.","joenstas.com","http://www.joenstas.com","0","22","http://t.co/zBqjqGM32J","0","3","103","336","false","2208248551","false","false","false","Toledo, Ohio","19","joenstas gallery",,"false","https://pbs.twimg.com/profile_images/442753578256453632/L9715QLY_normal.jpeg","","12915","https://twitter.com/joenstasgallery","user","https://x.com/joenstasgallery","joenstasgallery",,"BREAKING: Mitch McConnell Implicated In Coverup Of Russia/Trump Election Meddling, FBI Inquiry https://t.co/f31qQ4ngM3","Sat Feb 18 16:46:20 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/127938125/1364566755","Tue Mar 30 17:27:04 +0000 2010","A WI PROGRESSIVE of the LA FOLLETTE HISTORICAL MODEL...fighting the offenses of the fascist take-over of our beloved America...spams,business,&TP will block.","nealmansite.multiply.com","http://nealmansite.multiply.com/","0","22","http://t.co/tDQuJmLlFt","0","798","636","553","false","127938125","false","false","false","Green Bay","1068","Neal Schulz",,"false","https://pbs.twimg.com/profile_images/3447238030/eb633160a01cb69e973a921162f744d5_normal.jpeg","","82526","https://twitter.com/GBNeal59","user","https://x.com/GBNeal59","GBNeal59",,"A 9/11-style commission into Russia's election meddling gathers steam https://t.co/1e4BysYAYi","Sat Feb 18 16:41:27 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/146706066/1498627895","Sat May 22 03:56:56 +0000 2010","Shadow banned Writer, Humorist, Gossiper, Political Analyst & Strategist, Politician Whisperer, Confidant of Celebs, & Proud Member of The Intellectual Dark Web",,,,,,"0","31","363","117","true","146706066","false","false","false","NYC-L.A.","2416","Cactus Howl",,"false","https://pbs.twimg.com/profile_images/920478283/gray_wolf_copy_normal.jpg","","44618","https://twitter.com/CactusHowl","user","https://x.com/CactusHowl","CactusHowl",,"Lot of Russian election meddling talk. Why did DHS hack George Sec. of State election system under Obama? 🤔 #tcot https://t.co/nGelbQAbmi","Sat Feb 18 16:09:47 +0000 2017"
"false","true",,"Tue Apr 05 16:30:37 +0000 2016","",,,,,,"0","147","5","26","false","717388985241378817","false","false","false","","694","Roger Collins",,"false","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","1771","https://twitter.com/joycecollins720","user","https://x.com/joycecollins720","joycecollins720",,"@TheView Why are you guys not talking about wikileaks release of CIA meddling in Frances 2012 election? https://t.co/R6Z4OSNfDf","Sat Feb 18 16:07:57 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/2804894215/1410650139","Fri Sep 12 03:34:06 +0000 2014","",,,,,,"0","508","29","202","false","2804894215","false","false","false","New York ","38","Loretta Welch",,"false","https://pbs.twimg.com/profile_images/831542260609216513/CLSCnjS0_normal.jpg","","1634","https://twitter.com/48Welch","user","https://x.com/48Welch","48Welch",,"9/11-Style Commission Into Russia's Election Meddling Gathers Steam https://t.co/UxqbF5HXf9 tired of Trump talking and blaming Hillary","Sat Feb 18 16:06:05 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/71177778/1583197583","Thu Sep 03 05:06:26 +0000 2009","Food enthusiast and Director/Director of Photography of Diners, Drive-Ins and Dives and Triple D Nation!",,,,,,"0","72","538","604","false","71177778","false","false","false","Raleigh, NC","270","Matthew Giovinetti",,"false","https://pbs.twimg.com/profile_images/1234645202746462208/JrrLXyDk_normal.jpg","","1634","https://twitter.com/mgiovinetti","user","https://x.com/mgiovinetti","mgiovinetti",,"@MarkSanford please support the investigation of meddling in our election by Russia. FOLLOW THE MONEY! https://t.co/BovasYxRnO","Sat Feb 18 15:58:15 +0000 2017"
